1779957977.776502 server started (1113832): version 3.6, socket /home/skynet/sockets/tmux-1000/verbose-test, protocol 8
1779957977.776570 on Linux 7.0.0-15-generic #15-Ubuntu SMP PREEMPT_DYNAMIC Wed Apr 22 16:06:43 UTC 2026
1779957977.776586 using libevent 2.1.12-stable poll
1779957977.776594 using ncurses 6.5 20251123
1779957977.917929 args_parse_flags: next BSpace
1779957977.917939 args_parse: flags end at 2 of 4
1779957977.917952 args_parse: 2 = BSpace (type STRING)
1779957977.917967 args_parse: 3 = send-keys -X cursor-left (type COMMANDS)
1779957977.917983 cmd_parse_build_commands: bind-key -T copy-mode-vi BSpace { send-keys -X cursor-left }
1779957977.917994 cmdq_get_command: [bind-key/0x725c34ac0500] group 2689
1779957977.918007 cmdq_append <global>: [bind-key/0x725c34ac0500]
1779957977.918021 yylex_token: end at WS
1779957977.918033 yylex_token: bind
1779957977.918044 yylex_token: end at WS
1779957977.918053 yylex_token: -Tcopy-mode-vi
1779957977.918063 yylex_token: end at WS
1779957977.918072 yylex_token: NPage
1779957977.918082 yylex_token: end at WS
1779957977.918093 yylex_token: send
1779957977.918103 yylex_token: end at WS
1779957977.918113 yylex_token: -X
1779957977.918125 yylex_token: end at WS
1779957977.918133 yylex_token: page-down
1779957977.918145 cmd_parse_build_commands 0:0: bind
1779957977.918154 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1779957977.918165 cmd_parse_build_commands 0:2: NPage
1779957977.918175 cmd_parse_build_commands 0:3 0:0: send
1779957977.918186 cmd_parse_build_commands 0:3 0:1: -X
1779957977.918195 cmd_parse_build_commands 0:3 0:2: page-down
1779957977.918206 cmd_parse_build_commands 0:0: send
1779957977.918216 cmd_parse_build_commands 0:1: -X
1779957977.918225 cmd_parse_build_commands 0:2: page-down
1779957977.918238 args_parse_flags: next -X
1779957977.918250 args_parse_flags: -X
1779957977.918275 args_parse_flags: next page-down
1779957977.918286 args_parse: flags end at 2 of 3
1779957977.918295 args_parse: 2 = page-down (type STRING)
1779957977.918308 cmd_parse_build_commands: send-keys -X page-down
1779957977.918318 args_parse_flags: next -Tcopy-mode-vi
1779957977.918328 args_parse_flag_argument: -T = copy-mode-vi
1779957977.918337 args_parse_flags: next NPage
1779957977.918346 args_parse: flags end at 2 of 4
1779957977.918357 args_parse: 2 = NPage (type STRING)
1779957977.918373 args_parse: 3 = send-keys -X page-down (type COMMANDS)
1779957977.918388 cmd_parse_build_commands: bind-key -T copy-mode-vi NPage { send-keys -X page-down }
1779957977.918400 cmdq_get_command: [bind-key/0x725c34ac0600] group 2697
1779957977.918413 cmdq_append <global>: [bind-key/0x725c34ac0600]
1779957977.918422 yylex_token: end at WS
1779957977.918433 yylex_token: bind
1779957977.918445 yylex_token: end at WS
1779957977.918454 yylex_token: -Tcopy-mode-vi
1779957977.918464 yylex_token: end at WS
1779957977.918474 yylex_token: PPage
1779957977.918484 yylex_token: end at WS
1779957977.918495 yylex_token: send
1779957977.918505 yylex_token: end at WS
1779957977.918515 yylex_token: -X
1779957977.918525 yylex_token: end at WS
1779957977.918542 yylex_token: page-up
1779957977.918552 cmd_parse_build_commands 0:0: bind
1779957977.918564 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1779957977.918574 cmd_parse_build_commands 0:2: PPage
1779957977.918585 cmd_parse_build_commands 0:3 0:0: send
1779957977.918593 cmd_parse_build_commands 0:3 0:1: -X
1779957977.918605 cmd_parse_build_commands 0:3 0:2: page-up
1779957977.918616 cmd_parse_build_commands 0:0: send
1779957977.918625 cmd_parse_build_commands 0:1: -X
1779957977.918635 cmd_parse_build_commands 0:2: page-up
1779957977.918647 args_parse_flags: next -X
1779957977.918658 args_parse_flags: -X
1779957977.918666 args_parse_flags: next page-up
1779957977.918675 args_parse: flags end at 2 of 3
1779957977.918686 args_parse: 2 = page-up (type STRING)
1779957977.918698 cmd_parse_build_commands: send-keys -X page-up
1779957977.918707 args_parse_flags: next -Tcopy-mode-vi
1779957977.918718 args_parse_flag_argument: -T = copy-mode-vi
1779957977.918737 args_parse_flags: next PPage
1779957977.918749 args_parse: flags end at 2 of 4
1779957977.918759 args_parse: 2 = PPage (type STRING)
1779957977.918772 args_parse: 3 = send-keys -X page-up (type COMMANDS)
1779957977.918785 cmd_parse_build_commands: bind-key -T copy-mode-vi PPage { send-keys -X page-up }
1779957977.918796 cmdq_get_command: [bind-key/0x725c34ac0700] group 2705
1779957977.918809 cmdq_append <global>: [bind-key/0x725c34ac0700]
1779957977.918818 yylex_token: end at WS
1779957977.918829 yylex_token: bind
1779957977.918840 yylex_token: end at WS
1779957977.918851 yylex_token: -Tcopy-mode-vi
1779957977.918860 yylex_token: end at WS
1779957977.918871 yylex_token: Up
1779957977.918881 yylex_token: end at WS
1779957977.918891 yylex_token: send
1779957977.918900 yylex_token: end at WS
1779957977.918911 yylex_token: -X
1779957977.918925 yylex_token: end at WS
1779957977.918933 yylex_token: cursor-up
1779957977.918944 cmd_parse_build_commands 0:0: bind
1779957977.918952 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1779957977.918963 cmd_parse_build_commands 0:2: Up
1779957977.918972 cmd_parse_build_commands 0:3 0:0: send
1779957977.918983 cmd_parse_build_commands 0:3 0:1: -X
1779957977.918992 cmd_parse_build_commands 0:3 0:2: cursor-up
1779957977.919004 cmd_parse_build_commands 0:0: send
1779957977.919012 cmd_parse_build_commands 0:1: -X
1779957977.919021 cmd_parse_build_commands 0:2: cursor-up
1779957977.919032 args_parse_flags: next -X
1779957977.919050 args_parse_flags: -X
1779957977.919058 args_parse_flags: next cursor-up
1779957977.919069 args_parse: flags end at 2 of 3
1779957977.919080 args_parse: 2 = cursor-up (type STRING)
1779957977.919093 cmd_parse_build_commands: send-keys -X cursor-up
1779957977.919102 args_parse_flags: next -Tcopy-mode-vi
1779957977.919112 args_parse_flag_argument: -T = copy-mode-vi
1779957977.919124 args_parse_flags: next Up
1779957977.919142 args_parse: flags end at 2 of 4
1779957977.919151 args_parse: 2 = Up (type STRING)
1779957977.919161 args_parse: 3 = send-keys -X cursor-up (type COMMANDS)
1779957977.919178 cmd_parse_build_commands: bind-key -T copy-mode-vi Up { send-keys -X cursor-up }
1779957977.919189 cmdq_get_command: [bind-key/0x725c34ac0800] group 2713
1779957977.919200 cmdq_append <global>: [bind-key/0x725c34ac0800]
1779957977.919208 yylex_token: end at WS
1779957977.919216 yylex_token: bind
1779957977.919233 yylex_token: end at WS
1779957977.919240 yylex_token: -Tcopy-mode-vi
1779957977.919252 yylex_token: end at WS
1779957977.919261 yylex_token: Down
1779957977.919271 yylex_token: end at WS
1779957977.919281 yylex_token: send
1779957977.919292 yylex_token: end at WS
1779957977.919301 yylex_token: -X
1779957977.919310 yylex_token: end at WS
1779957977.919317 yylex_token: cursor-down
1779957977.919327 cmd_parse_build_commands 0:0: bind
1779957977.919337 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1779957977.919345 cmd_parse_build_commands 0:2: Down
1779957977.919353 cmd_parse_build_commands 0:3 0:0: send
1779957977.919361 cmd_parse_build_commands 0:3 0:1: -X
1779957977.919370 cmd_parse_build_commands 0:3 0:2: cursor-down
1779957977.919380 cmd_parse_build_commands 0:0: send
1779957977.919388 cmd_parse_build_commands 0:1: -X
1779957977.919396 cmd_parse_build_commands 0:2: cursor-down
1779957977.919411 args_parse_flags: next -X
1779957977.919435 args_parse_flags: -X
1779957977.919458 args_parse_flags: next cursor-down
1779957977.919468 args_parse: flags end at 2 of 3
1779957977.919475 args_parse: 2 = cursor-down (type STRING)
1779957977.919483 cmd_parse_build_commands: send-keys -X cursor-down
1779957977.919491 args_parse_flags: next -Tcopy-mode-vi
1779957977.919500 args_parse_flag_argument: -T = copy-mode-vi
1779957977.919508 args_parse_flags: next Down
1779957977.919518 args_parse: flags end at 2 of 4
1779957977.919562 args_parse: 2 = Down (type STRING)
1779957977.919580 args_parse: 3 = send-keys -X cursor-down (type COMMANDS)
1779957977.919647 cmd_parse_build_commands: bind-key -T copy-mode-vi Down { send-keys -X cursor-down }
1779957977.919668 cmdq_get_command: [bind-key/0x725c34ac0900] group 2721
1779957977.919680 cmdq_append <global>: [bind-key/0x725c34ac0900]
1779957977.919690 yylex_token: end at WS
1779957977.919696 yylex_token: bind
1779957977.919705 yylex_token: end at WS
1779957977.919713 yylex_token: -Tcopy-mode-vi
1779957977.919723 yylex_token: end at WS
1779957977.919739 yylex_token: Left
1779957977.919749 yylex_token: end at WS
1779957977.919755 yylex_token: send
1779957977.919765 yylex_token: end at WS
1779957977.919771 yylex_token: -X
1779957977.919778 yylex_token: end at WS
1779957977.919785 yylex_token: cursor-left
1779957977.919793 cmd_parse_build_commands 0:0: bind
1779957977.919799 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1779957977.919806 cmd_parse_build_commands 0:2: Left
1779957977.919824 cmd_parse_build_commands 0:3 0:0: send
1779957977.919834 cmd_parse_build_commands 0:3 0:1: -X
1779957977.919841 cmd_parse_build_commands 0:3 0:2: cursor-left
1779957977.919850 cmd_parse_build_commands 0:0: send
1779957977.919857 cmd_parse_build_commands 0:1: -X
1779957977.919864 cmd_parse_build_commands 0:2: cursor-left
1779957977.919879 args_parse_flags: next -X
1779957977.919886 args_parse_flags: -X
1779957977.919892 args_parse_flags: next cursor-left
1779957977.919898 args_parse: flags end at 2 of 3
1779957977.919909 args_parse: 2 = cursor-left (type STRING)
1779957977.919919 cmd_parse_build_commands: send-keys -X cursor-left
1779957977.919926 args_parse_flags: next -Tcopy-mode-vi
1779957977.919943 args_parse_flag_argument: -T = copy-mode-vi
1779957977.919956 args_parse_flags: next Left
1779957977.919974 args_parse: flags end at 2 of 4
1779957977.919983 args_parse: 2 = Left (type STRING)
1779957977.919992 args_parse: 3 = send-keys -X cursor-left (type COMMANDS)
1779957977.920006 cmd_parse_build_commands: bind-key -T copy-mode-vi Left { send-keys -X cursor-left }
1779957977.920013 cmdq_get_command: [bind-key/0x725c34ac0a00] group 2729
1779957977.920061 cmdq_append <global>: [bind-key/0x725c34ac0a00]
1779957977.920072 yylex_token: end at WS
1779957977.920082 yylex_token: bind
1779957977.920092 yylex_token: end at WS
1779957977.920104 yylex_token: -Tcopy-mode-vi
1779957977.920115 yylex_token: end at WS
1779957977.920127 yylex_token: Right
1779957977.920134 yylex_token: end at WS
1779957977.920142 yylex_token: send
1779957977.920150 yylex_token: end at WS
1779957977.920159 yylex_token: -X
1779957977.920168 yylex_token: end at WS
1779957977.920179 yylex_token: cursor-right
1779957977.920185 cmd_parse_build_commands 0:0: bind
1779957977.920191 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1779957977.920198 cmd_parse_build_commands 0:2: Right
1779957977.920206 cmd_parse_build_commands 0:3 0:0: send
1779957977.920212 cmd_parse_build_commands 0:3 0:1: -X
1779957977.920219 cmd_parse_build_commands 0:3 0:2: cursor-right
1779957977.920226 cmd_parse_build_commands 0:0: send
1779957977.920234 cmd_parse_build_commands 0:1: -X
1779957977.920239 cmd_parse_build_commands 0:2: cursor-right
1779957977.920253 args_parse_flags: next -X
1779957977.920269 args_parse_flags: -X
1779957977.920276 args_parse_flags: next cursor-right
1779957977.920283 args_parse: flags end at 2 of 3
1779957977.920288 args_parse: 2 = cursor-right (type STRING)
1779957977.920296 cmd_parse_build_commands: send-keys -X cursor-right
1779957977.920302 args_parse_flags: next -Tcopy-mode-vi
1779957977.920309 args_parse_flag_argument: -T = copy-mode-vi
1779957977.920316 args_parse_flags: next Right
1779957977.920322 args_parse: flags end at 2 of 4
1779957977.920328 args_parse: 2 = Right (type STRING)
1779957977.920336 args_parse: 3 = send-keys -X cursor-right (type COMMANDS)
1779957977.920347 cmd_parse_build_commands: bind-key -T copy-mode-vi Right { send-keys -X cursor-right }
1779957977.920354 cmdq_get_command: [bind-key/0x725c34ac0b00] group 2737
1779957977.920361 cmdq_append <global>: [bind-key/0x725c34ac0b00]
1779957977.920367 yylex_token: end at WS
1779957977.920375 yylex_token: bind
1779957977.920381 yylex_token: end at WS
1779957977.920388 yylex_token: -Tcopy-mode-vi
1779957977.920394 yylex_token: end at WS
1779957977.920400 yylex_token: M-x
1779957977.920408 yylex_token: end at WS
1779957977.920413 yylex_token: send
1779957977.920420 yylex_token: end at WS
1779957977.920425 yylex_token: -X
1779957977.920434 yylex_token: end at WS
1779957977.920441 yylex_token: jump-to-mark
1779957977.920449 cmd_parse_build_commands 0:0: bind
1779957977.920456 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1779957977.920463 cmd_parse_build_commands 0:2: M-x
1779957977.920472 cmd_parse_build_commands 0:3 0:0: send
1779957977.920479 cmd_parse_build_commands 0:3 0:1: -X
1779957977.920486 cmd_parse_build_commands 0:3 0:2: jump-to-mark
1779957977.920495 cmd_parse_build_commands 0:0: send
1779957977.920502 cmd_parse_build_commands 0:1: -X
1779957977.920510 cmd_parse_build_commands 0:2: jump-to-mark
1779957977.920524 args_parse_flags: next -X
1779957977.920531 args_parse_flags: -X
1779957977.920573 args_parse_flags: next jump-to-mark
1779957977.920581 args_parse: flags end at 2 of 3
1779957977.920588 args_parse: 2 = jump-to-mark (type STRING)
1779957977.920597 cmd_parse_build_commands: send-keys -X jump-to-mark
1779957977.920604 args_parse_flags: next -Tcopy-mode-vi
1779957977.920611 args_parse_flag_argument: -T = copy-mode-vi
1779957977.920619 args_parse_flags: next M-x
1779957977.920626 args_parse: flags end at 2 of 4
1779957977.920633 args_parse: 2 = M-x (type STRING)
1779957977.920688 args_parse: 3 = send-keys -X jump-to-mark (type COMMANDS)
1779957977.920712 cmd_parse_build_commands: bind-key -T copy-mode-vi M-x { send-keys -X jump-to-mark }
1779957977.920729 cmdq_get_command: [bind-key/0x725c34ac0c00] group 2745
1779957977.920738 cmdq_append <global>: [bind-key/0x725c34ac0c00]
1779957977.920767 yylex_token: end at WS
1779957977.920786 yylex_token: bind
1779957977.920801 yylex_token: end at WS
1779957977.920808 yylex_token: -Tcopy-mode-vi
1779957977.920820 yylex_token: end at WS
1779957977.920879 yylex_token: C-Up
1779957977.920890 yylex_token: end at WS
1779957977.920900 yylex_token: send
1779957977.920906 yylex_token: end at WS
1779957977.920913 yylex_token: -X
1779957977.920924 yylex_token: end at WS
1779957977.920932 yylex_token: scroll-up
1779957977.920941 cmd_parse_build_commands 0:0: bind
1779957977.920948 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1779957977.920960 cmd_parse_build_commands 0:2: C-Up
1779957977.920971 cmd_parse_build_commands 0:3 0:0: send
1779957977.920979 cmd_parse_build_commands 0:3 0:1: -X
1779957977.920986 cmd_parse_build_commands 0:3 0:2: scroll-up
1779957977.920995 cmd_parse_build_commands 0:0: send
1779957977.921008 cmd_parse_build_commands 0:1: -X
1779957977.921027 cmd_parse_build_commands 0:2: scroll-up
1779957977.921058 args_parse_flags: next -X
1779957977.921073 args_parse_flags: -X
1779957977.921081 args_parse_flags: next scroll-up
1779957977.921088 args_parse: flags end at 2 of 3
1779957977.921097 args_parse: 2 = scroll-up (type STRING)
1779957977.921108 cmd_parse_build_commands: send-keys -X scroll-up
1779957977.921116 args_parse_flags: next -Tcopy-mode-vi
1779957977.921122 args_parse_flag_argument: -T = copy-mode-vi
1779957977.921128 args_parse_flags: next C-Up
1779957977.921134 args_parse: flags end at 2 of 4
1779957977.921140 args_parse: 2 = C-Up (type STRING)
1779957977.921150 args_parse: 3 = send-keys -X scroll-up (type COMMANDS)
1779957977.921160 cmd_parse_build_commands: bind-key -T copy-mode-vi C-Up { send-keys -X scroll-up }
1779957977.921169 cmdq_get_command: [bind-key/0x725c34ac0d00] group 2753
1779957977.921179 cmdq_append <global>: [bind-key/0x725c34ac0d00]
1779957977.921190 yylex_token: end at WS
1779957977.921199 yylex_token: bind
1779957977.921207 yylex_token: end at WS
1779957977.921214 yylex_token: -Tcopy-mode-vi
1779957977.921228 yylex_token: end at WS
1779957977.921235 yylex_token: C-Down
1779957977.921243 yylex_token: end at WS
1779957977.921249 yylex_token: send
1779957977.921258 yylex_token: end at WS
1779957977.921264 yylex_token: -X
1779957977.921274 yylex_token: end at WS
1779957977.921280 yylex_token: scroll-down
1779957977.921288 cmd_parse_build_commands 0:0: bind
1779957977.921294 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1779957977.921302 cmd_parse_build_commands 0:2: C-Down
1779957977.921310 cmd_parse_build_commands 0:3 0:0: send
1779957977.921316 cmd_parse_build_commands 0:3 0:1: -X
1779957977.921323 cmd_parse_build_commands 0:3 0:2: scroll-down
1779957977.921331 cmd_parse_build_commands 0:0: send
1779957977.921339 cmd_parse_build_commands 0:1: -X
1779957977.921352 cmd_parse_build_commands 0:2: scroll-down
1779957977.921363 args_parse_flags: next -X
1779957977.921374 args_parse_flags: -X
1779957977.921380 args_parse_flags: next scroll-down
1779957977.921391 args_parse: flags end at 2 of 3
1779957977.921398 args_parse: 2 = scroll-down (type STRING)
1779957977.921407 cmd_parse_build_commands: send-keys -X scroll-down
1779957977.921414 args_parse_flags: next -Tcopy-mode-vi
1779957977.921422 args_parse_flag_argument: -T = copy-mode-vi
1779957977.921430 args_parse_flags: next C-Down
1779957977.921437 args_parse: flags end at 2 of 4
1779957977.921444 args_parse: 2 = C-Down (type STRING)
1779957977.921452 args_parse: 3 = send-keys -X scroll-down (type COMMANDS)
1779957977.921464 cmd_parse_build_commands: bind-key -T copy-mode-vi C-Down { send-keys -X scroll-down }
1779957977.921475 cmdq_get_command: [bind-key/0x725c34ac0e00] group 2761
1779957977.921496 cmdq_append <global>: [bind-key/0x725c34ac0e00]
1779957977.921529 cmdq_append <global>: [key_bindings_init_done/0x725c34ac0f00]
1779957977.921809 add peer 0x725c34a431c0: 8 (0x725c34ac5000)
1779957977.921857 new client 0x725c34ac5000
1779957977.921951 server loop enter
1779957977.922039 peer 0x725c34a431c0 message 111
1779957977.922083 client 0x725c34ac5000 IDENTIFY_LONGFLAGS 0x18010000
1779957977.922099 peer 0x725c34a431c0 message 111
1779957977.922106 client 0x725c34ac5000 IDENTIFY_LONGFLAGS 0x18010000
1779957977.922112 peer 0x725c34a431c0 message 101
1779957977.922120 client 0x725c34ac5000 IDENTIFY_TERM xterm-256color
1779957977.922170 peer 0x725c34a431c0 message 109
1779957977.922192 client 0x725c34ac5000 IDENTIFY_FEATURES 
1779957977.922201 peer 0x725c34a431c0 message 102
1779957977.922210 client 0x725c34ac5000 IDENTIFY_TTYNAME 
1779957977.922222 peer 0x725c34a431c0 message 108
1779957977.922240 client 0x725c34ac5000 IDENTIFY_CWD /home/skynet/cabala-dos-caminhos
1779957977.922245 peer 0x725c34a431c0 message 104
1779957977.922252 client 0x725c34ac5000 IDENTIFY_STDIN 6
1779957977.922264 cmdq_next <global>: enter
1779957977.922271 cmdq_next <global>: [bind-key/0x725c34a98400] (0), flags 0
1779957977.922280 cmd_find_best_session: 0 sessions to try
1779957977.922290 cmd_find_current_client: no target, return (nil)
1779957977.922301 cmd_find_best_session: 0 sessions to try
1779957977.922308 cmd_find_current_client: no target, return (nil)
1779957977.922317 cmd_find_best_session: 0 sessions to try
1779957977.922324 cmd_find_best_session: 0 sessions to try
1779957977.922369 key_bindings_add: 0x200000000062 C-b = send-prefix
1779957977.922392 cmd_find_best_session: 0 sessions to try
1779957977.922410 cmdq_next <global>: [bind-key/0x725c34a98500] (0), flags 0
1779957977.922418 cmd_find_best_session: 0 sessions to try
1779957977.922427 cmd_find_current_client: no target, return (nil)
1779957977.922445 cmd_find_best_session: 0 sessions to try
1779957977.922452 cmd_find_current_client: no target, return (nil)
1779957977.922458 cmd_find_best_session: 0 sessions to try
1779957977.922464 cmd_find_best_session: 0 sessions to try
1779957977.922475 key_bindings_add: 0x20000000006f C-o = rotate-window
1779957977.922486 cmd_find_best_session: 0 sessions to try
1779957977.922500 cmdq_next <global>: [bind-key/0x725c34a98600] (0), flags 0
1779957977.922512 cmd_find_best_session: 0 sessions to try
1779957977.922526 cmd_find_current_client: no target, return (nil)
1779957977.922560 cmd_find_best_session: 0 sessions to try
1779957977.922576 cmd_find_current_client: no target, return (nil)
1779957977.922589 cmd_find_best_session: 0 sessions to try
1779957977.922597 cmd_find_best_session: 0 sessions to try
1779957977.922613 key_bindings_add: 0x20000000007a C-z = suspend-client
1779957977.922624 cmd_find_best_session: 0 sessions to try
1779957977.922633 cmdq_next <global>: [bind-key/0x725c34a98700] (0), flags 0
1779957977.922649 cmd_find_best_session: 0 sessions to try
1779957977.922660 cmd_find_current_client: no target, return (nil)
1779957977.922674 cmd_find_best_session: 0 sessions to try
1779957977.922681 cmd_find_current_client: no target, return (nil)
1779957977.922688 cmd_find_best_session: 0 sessions to try
1779957977.922694 cmd_find_best_session: 0 sessions to try
1779957977.922708 key_bindings_add: 0x20 Space = next-layout
1779957977.922717 cmd_find_best_session: 0 sessions to try
1779957977.922724 cmdq_next <global>: [bind-key/0x725c34a98800] (0), flags 0
1779957977.922735 cmd_find_best_session: 0 sessions to try
1779957977.922748 cmd_find_current_client: no target, return (nil)
1779957977.922755 cmd_find_best_session: 0 sessions to try
1779957977.922763 cmd_find_current_client: no target, return (nil)
1779957977.922771 cmd_find_best_session: 0 sessions to try
1779957977.922784 cmd_find_best_session: 0 sessions to try
1779957977.922796 key_bindings_add: 0x21 ! = break-pane
1779957977.922810 cmd_find_best_session: 0 sessions to try
1779957977.922826 cmdq_next <global>: [bind-key/0x725c34a98900] (0), flags 0
1779957977.922840 cmd_find_best_session: 0 sessions to try
1779957977.922852 cmd_find_current_client: no target, return (nil)
1779957977.922865 cmd_find_best_session: 0 sessions to try
1779957977.922872 cmd_find_current_client: no target, return (nil)
1779957977.922883 cmd_find_best_session: 0 sessions to try
1779957977.922896 cmd_find_best_session: 0 sessions to try
1779957977.922910 key_bindings_add: 0x22 " = split-window
1779957977.922921 cmd_find_best_session: 0 sessions to try
1779957977.922932 cmdq_next <global>: [bind-key/0x725c34a98a00] (0), flags 0
1779957977.922942 cmd_find_best_session: 0 sessions to try
1779957977.923045 cmd_find_current_client: no target, return (nil)
1779957977.923060 cmd_find_best_session: 0 sessions to try
1779957977.923074 cmd_find_current_client: no target, return (nil)
1779957977.923092 cmd_find_best_session: 0 sessions to try
1779957977.923116 cmd_find_best_session: 0 sessions to try
1779957977.923131 key_bindings_add: 0x23 # = list-buffers
1779957977.923143 cmd_find_best_session: 0 sessions to try
1779957977.923157 cmdq_next <global>: [bind-key/0x725c34a98b00] (0), flags 0
1779957977.923167 cmd_find_best_session: 0 sessions to try
1779957977.923174 cmd_find_current_client: no target, return (nil)
1779957977.923182 cmd_find_best_session: 0 sessions to try
1779957977.923196 cmd_find_current_client: no target, return (nil)
1779957977.923203 cmd_find_best_session: 0 sessions to try
1779957977.923213 cmd_find_best_session: 0 sessions to try
1779957977.923243 key_bindings_add: 0x24 $ = command-prompt -I "#S" { rename-session "%%" }
1779957977.923255 cmd_find_best_session: 0 sessions to try
1779957977.923270 cmdq_next <global>: [bind-key/0x725c34a98c00] (0), flags 0
1779957977.923281 cmd_find_best_session: 0 sessions to try
1779957977.923293 cmd_find_current_client: no target, return (nil)
1779957977.923305 cmd_find_best_session: 0 sessions to try
1779957977.923312 cmd_find_current_client: no target, return (nil)
1779957977.923320 cmd_find_best_session: 0 sessions to try
1779957977.923328 cmd_find_best_session: 0 sessions to try
1779957977.923339 key_bindings_add: 0x25 % = split-window -h
1779957977.923351 cmd_find_best_session: 0 sessions to try
1779957977.923359 cmdq_next <global>: [bind-key/0x725c34a98d00] (0), flags 0
1779957977.923368 cmd_find_best_session: 0 sessions to try
1779957977.923375 cmd_find_current_client: no target, return (nil)
1779957977.923383 cmd_find_best_session: 0 sessions to try
1779957977.923393 cmd_find_current_client: no target, return (nil)
1779957977.923400 cmd_find_best_session: 0 sessions to try
1779957977.923410 cmd_find_best_session: 0 sessions to try
1779957977.923436 key_bindings_add: 0x26 & = confirm-before -p "kill-window #W? (y/n)" kill-window
1779957977.923461 cmd_find_best_session: 0 sessions to try
1779957977.923486 cmdq_next <global>: [bind-key/0x725c34a98e00] (0), flags 0
1779957977.923497 cmd_find_best_session: 0 sessions to try
1779957977.923509 cmd_find_current_client: no target, return (nil)
1779957977.923523 cmd_find_best_session: 0 sessions to try
1779957977.923530 cmd_find_current_client: no target, return (nil)
1779957977.923565 cmd_find_best_session: 0 sessions to try
1779957977.923590 cmd_find_best_session: 0 sessions to try
1779957977.923617 key_bindings_add: 0x27 ' = command-prompt -T window-target -p index { select-window -t ":%%" }
1779957977.923635 cmd_find_best_session: 0 sessions to try
1779957977.923649 cmdq_next <global>: [bind-key/0x725c34a98f00] (0), flags 0
1779957977.923660 cmd_find_best_session: 0 sessions to try
1779957977.923667 cmd_find_current_client: no target, return (nil)
1779957977.923675 cmd_find_best_session: 0 sessions to try
1779957977.923681 cmd_find_current_client: no target, return (nil)
1779957977.923688 cmd_find_best_session: 0 sessions to try
1779957977.923693 cmd_find_best_session: 0 sessions to try
1779957977.923702 key_bindings_add: 0x28 ( = switch-client -p
1779957977.923708 cmd_find_best_session: 0 sessions to try
1779957977.923715 cmdq_next <global>: [bind-key/0x725c34a9f000] (0), flags 0
1779957977.923721 cmd_find_best_session: 0 sessions to try
1779957977.923730 cmd_find_current_client: no target, return (nil)
1779957977.923736 cmd_find_best_session: 0 sessions to try
1779957977.923742 cmd_find_current_client: no target, return (nil)
1779957977.923747 cmd_find_best_session: 0 sessions to try
1779957977.923753 cmd_find_best_session: 0 sessions to try
1779957977.923760 key_bindings_add: 0x29 ) = switch-client -n
1779957977.923769 cmd_find_best_session: 0 sessions to try
1779957977.923777 cmdq_next <global>: [bind-key/0x725c34a9f100] (0), flags 0
1779957977.923785 cmd_find_best_session: 0 sessions to try
1779957977.923867 cmd_find_current_client: no target, return (nil)
1779957977.923882 cmd_find_best_session: 0 sessions to try
1779957977.923888 cmd_find_current_client: no target, return (nil)
1779957977.923896 cmd_find_best_session: 0 sessions to try
1779957977.923902 cmd_find_best_session: 0 sessions to try
1779957977.923917 key_bindings_add: 0x2c , = command-prompt -I "#W" { rename-window "%%" }
1779957977.923925 cmd_find_best_session: 0 sessions to try
1779957977.923932 cmdq_next <global>: [bind-key/0x725c34a9f200] (0), flags 0
1779957977.923939 cmd_find_best_session: 0 sessions to try
1779957977.923947 cmd_find_current_client: no target, return (nil)
1779957977.923953 cmd_find_best_session: 0 sessions to try
1779957977.923960 cmd_find_current_client: no target, return (nil)
1779957977.923967 cmd_find_best_session: 0 sessions to try
1779957977.923973 cmd_find_best_session: 0 sessions to try
1779957977.923981 key_bindings_add: 0x2d - = delete-buffer
1779957977.923991 cmd_find_best_session: 0 sessions to try
1779957977.923998 cmdq_next <global>: [bind-key/0x725c34a9f300] (0), flags 0
1779957977.924005 cmd_find_best_session: 0 sessions to try
1779957977.924012 cmd_find_current_client: no target, return (nil)
1779957977.924018 cmd_find_best_session: 0 sessions to try
1779957977.924027 cmd_find_current_client: no target, return (nil)
1779957977.924034 cmd_find_best_session: 0 sessions to try
1779957977.924039 cmd_find_best_session: 0 sessions to try
1779957977.924052 key_bindings_add: 0x2e . = command-prompt -T target { move-window -t "%%" }
1779957977.924059 cmd_find_best_session: 0 sessions to try
1779957977.924068 cmdq_next <global>: [bind-key/0x725c34a9f400] (0), flags 0
1779957977.924076 cmd_find_best_session: 0 sessions to try
1779957977.924082 cmd_find_current_client: no target, return (nil)
1779957977.924088 cmd_find_best_session: 0 sessions to try
1779957977.924095 cmd_find_current_client: no target, return (nil)
1779957977.924102 cmd_find_best_session: 0 sessions to try
1779957977.924111 cmd_find_best_session: 0 sessions to try
1779957977.924125 key_bindings_add: 0x2f / = command-prompt -k -p key { list-keys -1N "%%" }
1779957977.924132 cmd_find_best_session: 0 sessions to try
