1779957904.566386 server started (1108490): version 3.6, socket /home/skynet/sockets/tmux-1000/debug-test, protocol 8
1779957904.566434 on Linux 7.0.0-15-generic #15-Ubuntu SMP PREEMPT_DYNAMIC Wed Apr 22 16:06:43 UTC 2026
1779957904.566450 using libevent 2.1.12-stable poll
1779957904.566459 using ncurses 6.5 20251123
1779957904.700813 cmdq_next <global>: [bind-key/0x7edda16a4900] (0), flags 0
1779957904.700822 cmd_find_best_session: 0 sessions to try
1779957904.700828 cmd_find_current_client: no target, return (nil)
1779957904.700835 cmd_find_best_session: 0 sessions to try
1779957904.700841 cmd_find_current_client: no target, return (nil)
1779957904.700851 cmd_find_best_session: 0 sessions to try
1779957904.700860 cmd_find_best_session: 0 sessions to try
1779957904.700867 key_bindings_add: 0x7a z = resize-pane -Z
1779957904.700876 cmd_find_best_session: 0 sessions to try
1779957904.700884 cmdq_next <global>: [bind-key/0x7edda16a4a00] (0), flags 0
1779957904.700890 cmd_find_best_session: 0 sessions to try
1779957904.700897 cmd_find_current_client: no target, return (nil)
1779957904.700908 cmd_find_best_session: 0 sessions to try
1779957904.700913 cmd_find_current_client: no target, return (nil)
1779957904.700920 cmd_find_best_session: 0 sessions to try
1779957904.700926 cmd_find_best_session: 0 sessions to try
1779957904.700938 key_bindings_add: 0x7b { = swap-pane -U
1779957904.700947 cmd_find_best_session: 0 sessions to try
1779957904.700956 cmdq_next <global>: [bind-key/0x7edda16a4b00] (0), flags 0
1779957904.700965 cmd_find_best_session: 0 sessions to try
1779957904.700974 cmd_find_current_client: no target, return (nil)
1779957904.700982 cmd_find_best_session: 0 sessions to try
1779957904.700993 cmd_find_current_client: no target, return (nil)
1779957904.700999 cmd_find_best_session: 0 sessions to try
1779957904.701005 cmd_find_best_session: 0 sessions to try
1779957904.701012 key_bindings_add: 0x7d } = swap-pane -D
1779957904.701022 cmd_find_best_session: 0 sessions to try
1779957904.701031 cmdq_next <global>: [bind-key/0x7edda16a4c00] (0), flags 0
1779957904.701038 cmd_find_best_session: 0 sessions to try
1779957904.701049 cmd_find_current_client: no target, return (nil)
1779957904.701066 cmd_find_best_session: 0 sessions to try
1779957904.701072 cmd_find_current_client: no target, return (nil)
1779957904.701082 cmd_find_best_session: 0 sessions to try
1779957904.701091 cmd_find_best_session: 0 sessions to try
1779957904.701098 key_bindings_add: 0x7e ~ = show-messages
1779957904.701107 cmd_find_best_session: 0 sessions to try
1779957904.701114 cmdq_next <global>: [bind-key/0x7edda16a4d00] (0), flags 0
1779957904.701121 cmd_find_best_session: 0 sessions to try
1779957904.701127 cmd_find_current_client: no target, return (nil)
1779957904.701135 cmd_find_best_session: 0 sessions to try
1779957904.701141 cmd_find_current_client: no target, return (nil)
1779957904.701151 cmd_find_best_session: 0 sessions to try
1779957904.701158 cmd_find_best_session: 0 sessions to try
1779957904.701169 key_bindings_add: 0x10e26c PPage = copy-mode -u
1779957904.701176 cmd_find_best_session: 0 sessions to try
1779957904.701183 cmdq_next <global>: [bind-key/0x7edda16a4e00] (0), flags 0
1779957904.701191 cmd_find_best_session: 0 sessions to try
1779957904.701197 cmd_find_current_client: no target, return (nil)
1779957904.701203 cmd_find_best_session: 0 sessions to try
1779957904.701213 cmd_find_current_client: no target, return (nil)
1779957904.701221 cmd_find_best_session: 0 sessions to try
1779957904.701227 cmd_find_best_session: 0 sessions to try
1779957904.701235 key_bindings_add: 0x10e26e Up = select-pane -U
1779957904.701245 cmd_find_best_session: 0 sessions to try
1779957904.701256 cmdq_next <global>: [bind-key/0x7edda16a4f00] (0), flags 0
1779957904.701262 cmd_find_best_session: 0 sessions to try
1779957904.701268 cmd_find_current_client: no target, return (nil)
1779957904.701275 cmd_find_best_session: 0 sessions to try
1779957904.701282 cmd_find_current_client: no target, return (nil)
1779957904.701293 cmd_find_best_session: 0 sessions to try
1779957904.701300 cmd_find_best_session: 0 sessions to try
1779957904.701313 key_bindings_add: 0x10e26f Down = select-pane -D
1779957904.701322 cmd_find_best_session: 0 sessions to try
1779957904.701328 cmdq_next <global>: [bind-key/0x7edda16a9000] (0), flags 0
1779957904.701337 cmd_find_best_session: 0 sessions to try
1779957904.701348 cmd_find_current_client: no target, return (nil)
1779957904.701358 cmd_find_best_session: 0 sessions to try
1779957904.701367 cmd_find_current_client: no target, return (nil)
1779957904.701374 cmd_find_best_session: 0 sessions to try
1779957904.701380 cmd_find_best_session: 0 sessions to try
1779957904.701388 key_bindings_add: 0x10e270 Left = select-pane -L
1779957904.701397 cmd_find_best_session: 0 sessions to try
1779957904.701404 cmdq_next <global>: [bind-key/0x7edda16a9100] (0), flags 0
1779957904.701411 cmd_find_best_session: 0 sessions to try
1779957904.701421 cmd_find_current_client: no target, return (nil)
1779957904.701429 cmd_find_best_session: 0 sessions to try
1779957904.701435 cmd_find_current_client: no target, return (nil)
1779957904.701441 cmd_find_best_session: 0 sessions to try
1779957904.701453 cmd_find_best_session: 0 sessions to try
1779957904.701462 key_bindings_add: 0x10e271 Right = select-pane -R
1779957904.701472 cmd_find_best_session: 0 sessions to try
1779957904.701483 cmdq_next <global>: [bind-key/0x7edda16a9200] (0), flags 0
1779957904.701489 cmd_find_best_session: 0 sessions to try
1779957904.701500 cmd_find_current_client: no target, return (nil)
1779957904.701509 cmd_find_best_session: 0 sessions to try
1779957904.701515 cmd_find_current_client: no target, return (nil)
1779957904.701521 cmd_find_best_session: 0 sessions to try
1779957904.701527 cmd_find_best_session: 0 sessions to try
1779957904.701545 key_bindings_add: 0x100000000031 M-1 = select-layout even-horizontal
1779957904.701550 cmd_find_best_session: 0 sessions to try
1779957904.701557 cmdq_next <global>: [bind-key/0x7edda16a9300] (0), flags 0
1779957904.701564 cmd_find_best_session: 0 sessions to try
1779957904.701571 cmd_find_current_client: no target, return (nil)
1779957904.701578 cmd_find_best_session: 0 sessions to try
1779957904.701592 cmd_find_current_client: no target, return (nil)
1779957904.701598 cmd_find_best_session: 0 sessions to try
1779957904.701604 cmd_find_best_session: 0 sessions to try
1779957904.701613 key_bindings_add: 0x100000000032 M-2 = select-layout even-vertical
1779957904.701622 cmd_find_best_session: 0 sessions to try
1779957904.701634 cmdq_next <global>: [bind-key/0x7edda16a9400] (0), flags 0
1779957904.701644 cmd_find_best_session: 0 sessions to try
1779957904.701652 cmd_find_current_client: no target, return (nil)
1779957904.701658 cmd_find_best_session: 0 sessions to try
1779957904.701665 cmd_find_current_client: no target, return (nil)
1779957904.701672 cmd_find_best_session: 0 sessions to try
1779957904.701683 cmd_find_best_session: 0 sessions to try
1779957904.701692 key_bindings_add: 0x100000000033 M-3 = select-layout main-horizontal
1779957904.701702 cmd_find_best_session: 0 sessions to try
1779957904.701710 cmdq_next <global>: [bind-key/0x7edda16a9500] (0), flags 0
1779957904.701717 cmd_find_best_session: 0 sessions to try
1779957904.701723 cmd_find_current_client: no target, return (nil)
1779957904.701733 cmd_find_best_session: 0 sessions to try
1779957904.701741 cmd_find_current_client: no target, return (nil)
1779957904.701747 cmd_find_best_session: 0 sessions to try
1779957904.701757 cmd_find_best_session: 0 sessions to try
1779957904.701767 key_bindings_add: 0x100000000034 M-4 = select-layout main-vertical
1779957904.701776 cmd_find_best_session: 0 sessions to try
1779957904.701783 cmdq_next <global>: [bind-key/0x7edda16a9600] (0), flags 0
1779957904.701793 cmd_find_best_session: 0 sessions to try
1779957904.701799 cmd_find_current_client: no target, return (nil)
1779957904.701809 cmd_find_best_session: 0 sessions to try
1779957904.701816 cmd_find_current_client: no target, return (nil)
1779957904.701827 cmd_find_best_session: 0 sessions to try
1779957904.701833 cmd_find_best_session: 0 sessions to try
1779957904.701841 key_bindings_add: 0x100000000035 M-5 = select-layout tiled
1779957904.701850 cmd_find_best_session: 0 sessions to try
1779957904.701856 cmdq_next <global>: [bind-key/0x7edda16a9700] (0), flags 0
1779957904.701866 cmd_find_best_session: 0 sessions to try
1779957904.701874 cmd_find_current_client: no target, return (nil)
1779957904.701884 cmd_find_best_session: 0 sessions to try
1779957904.701890 cmd_find_current_client: no target, return (nil)
1779957904.701899 cmd_find_best_session: 0 sessions to try
1779957904.701907 cmd_find_best_session: 0 sessions to try
1779957904.701916 key_bindings_add: 0x100000000036 M-6 = select-layout main-horizontal-mirrored
1779957904.701923 cmd_find_best_session: 0 sessions to try
1779957904.701933 cmdq_next <global>: [bind-key/0x7edda16a9800] (0), flags 0
1779957904.701939 cmd_find_best_session: 0 sessions to try
1779957904.701950 cmd_find_current_client: no target, return (nil)
1779957904.701958 cmd_find_best_session: 0 sessions to try
1779957904.701963 cmd_find_current_client: no target, return (nil)
1779957904.701969 cmd_find_best_session: 0 sessions to try
1779957904.701975 cmd_find_best_session: 0 sessions to try
1779957904.701988 key_bindings_add: 0x100000000037 M-7 = select-layout main-vertical-mirrored
1779957904.701996 cmd_find_best_session: 0 sessions to try
1779957904.702004 cmdq_next <global>: [bind-key/0x7edda16a9900] (0), flags 0
1779957904.702013 cmd_find_best_session: 0 sessions to try
1779957904.702021 cmd_find_current_client: no target, return (nil)
1779957904.702027 cmd_find_best_session: 0 sessions to try
1779957904.702033 cmd_find_current_client: no target, return (nil)
1779957904.702043 cmd_find_best_session: 0 sessions to try
1779957904.702049 cmd_find_best_session: 0 sessions to try
1779957904.702060 key_bindings_add: 0x10000000006e M-n = next-window -a
1779957904.702068 cmd_find_best_session: 0 sessions to try
1779957904.702075 cmdq_next <global>: [bind-key/0x7edda16a9a00] (0), flags 0
1779957904.702081 cmd_find_best_session: 0 sessions to try
1779957904.702091 cmd_find_current_client: no target, return (nil)
1779957904.702102 cmd_find_best_session: 0 sessions to try
1779957904.702108 cmd_find_current_client: no target, return (nil)
1779957904.702114 cmd_find_best_session: 0 sessions to try
1779957904.702120 cmd_find_best_session: 0 sessions to try
1779957904.702132 key_bindings_add: 0x10000000006f M-o = rotate-window -D
1779957904.702140 cmd_find_best_session: 0 sessions to try
1779957904.702149 cmdq_next <global>: [bind-key/0x7edda16a9b00] (0), flags 0
1779957904.702158 cmd_find_best_session: 0 sessions to try
1779957904.702164 cmd_find_current_client: no target, return (nil)
1779957904.702174 cmd_find_best_session: 0 sessions to try
1779957904.702180 cmd_find_current_client: no target, return (nil)
1779957904.702191 cmd_find_best_session: 0 sessions to try
1779957904.702197 cmd_find_best_session: 0 sessions to try
1779957904.702208 key_bindings_add: 0x100000000070 M-p = previous-window -a
1779957904.702217 cmd_find_best_session: 0 sessions to try
1779957904.702226 cmdq_next <global>: [bind-key/0x7edda16a9c00] (0), flags 0
1779957904.702233 cmd_find_best_session: 0 sessions to try
1779957904.702244 cmd_find_current_client: no target, return (nil)
1779957904.702254 cmd_find_best_session: 0 sessions to try
1779957904.702263 cmd_find_current_client: no target, return (nil)
1779957904.702271 cmd_find_best_session: 0 sessions to try
1779957904.702281 cmd_find_best_session: 0 sessions to try
1779957904.702289 key_bindings_add: 0x40000010e26e S-Up = refresh-client -U 10
1779957904.702298 cmd_find_best_session: 0 sessions to try
1779957904.702304 cmdq_next <global>: [bind-key/0x7edda16a9d00] (0), flags 0
1779957904.702314 cmd_find_best_session: 0 sessions to try
1779957904.702322 cmd_find_current_client: no target, return (nil)
1779957904.702332 cmd_find_best_session: 0 sessions to try
1779957904.702338 cmd_find_current_client: no target, return (nil)
1779957904.702344 cmd_find_best_session: 0 sessions to try
1779957904.702353 cmd_find_best_session: 0 sessions to try
1779957904.702361 key_bindings_add: 0x40000010e26f S-Down = refresh-client -D 10
1779957904.702368 cmd_find_best_session: 0 sessions to try
1779957904.702375 cmdq_next <global>: [bind-key/0x7edda16a9e00] (0), flags 0
1779957904.702386 cmd_find_best_session: 0 sessions to try
1779957904.702392 cmd_find_current_client: no target, return (nil)
1779957904.702398 cmd_find_best_session: 0 sessions to try
1779957904.702406 cmd_find_current_client: no target, return (nil)
1779957904.702417 cmd_find_best_session: 0 sessions to try
1779957904.702424 cmd_find_best_session: 0 sessions to try
1779957904.702435 key_bindings_add: 0x40000010e270 S-Left = refresh-client -L 10
1779957904.702443 cmd_find_best_session: 0 sessions to try
1779957904.702452 cmdq_next <global>: [bind-key/0x7edda16a9f00] (0), flags 0
1779957904.702458 cmd_find_best_session: 0 sessions to try
1779957904.702469 cmd_find_current_client: no target, return (nil)
1779957904.702475 cmd_find_best_session: 0 sessions to try
1779957904.702483 cmd_find_current_client: no target, return (nil)
1779957904.702489 cmd_find_best_session: 0 sessions to try
1779957904.702497 cmd_find_best_session: 0 sessions to try
1779957904.702504 key_bindings_add: 0x40000010e271 S-Right = refresh-client -R 10
1779957904.702511 cmd_find_best_session: 0 sessions to try
1779957904.702517 cmdq_next <global>: [bind-key/0x7edda16ac000] (0), flags 0
1779957904.702525 cmd_find_best_session: 0 sessions to try
1779957904.702531 cmd_find_current_client: no target, return (nil)
1779957904.702543 cmd_find_best_session: 0 sessions to try
1779957904.702548 cmd_find_current_client: no target, return (nil)
1779957904.702557 cmd_find_best_session: 0 sessions to try
1779957904.702568 cmd_find_best_session: 0 sessions to try
1779957904.702575 key_bindings_add: 0x10e268 DC = refresh-client -c
1779957904.702582 cmd_find_best_session: 0 sessions to try
1779957904.702589 cmdq_next <global>: [bind-key/0x7edda16ac100] (0), flags 0
1779957904.702597 cmd_find_best_session: 0 sessions to try
1779957904.702603 cmd_find_current_client: no target, return (nil)
1779957904.702613 cmd_find_best_session: 0 sessions to try
1779957904.702629 cmd_find_current_client: no target, return (nil)
1779957904.702635 cmd_find_best_session: 0 sessions to try
1779957904.702641 cmd_find_best_session: 0 sessions to try
1779957904.702649 key_bindings_add: 0x10000010e26e M-Up = resize-pane -U 5
1779957904.702660 cmd_find_best_session: 0 sessions to try
1779957904.702667 cmdq_next <global>: [bind-key/0x7edda16ac200] (0), flags 0
1779957904.702677 cmd_find_best_session: 0 sessions to try
1779957904.702688 cmd_find_current_client: no target, return (nil)
1779957904.702697 cmd_find_best_session: 0 sessions to try
1779957904.702704 cmd_find_current_client: no target, return (nil)
1779957904.702712 cmd_find_best_session: 0 sessions to try
1779957904.702718 cmd_find_best_session: 0 sessions to try
1779957904.702730 key_bindings_add: 0x10000010e26f M-Down = resize-pane -D 5
1779957904.702739 cmd_find_best_session: 0 sessions to try
1779957904.702746 cmdq_next <global>: [bind-key/0x7edda16ac300] (0), flags 0
1779957904.702753 cmd_find_best_session: 0 sessions to try
1779957904.702759 cmd_find_current_client: no target, return (nil)
1779957904.702769 cmd_find_best_session: 0 sessions to try
1779957904.702777 cmd_find_current_client: no target, return (nil)
1779957904.702783 cmd_find_best_session: 0 sessions to try
1779957904.702794 cmd_find_best_session: 0 sessions to try
1779957904.702803 key_bindings_add: 0x10000010e270 M-Left = resize-pane -L 5
1779957904.702810 cmd_find_best_session: 0 sessions to try
1779957904.702818 cmdq_next <global>: [bind-key/0x7edda16ac400] (0), flags 0
1779957904.702828 cmd_find_best_session: 0 sessions to try
1779957904.702833 cmd_find_current_client: no target, return (nil)
1779957904.702840 cmd_find_best_session: 0 sessions to try
1779957904.702847 cmd_find_current_client: no target, return (nil)
1779957904.702858 cmd_find_best_session: 0 sessions to try
1779957904.702864 cmd_find_best_session: 0 sessions to try
1779957904.702873 key_bindings_add: 0x10000010e271 M-Right = resize-pane -R 5
1779957904.702881 cmd_find_best_session: 0 sessions to try
1779957904.702887 cmdq_next <global>: [bind-key/0x7edda16ac500] (0), flags 0
1779957904.702894 cmd_find_best_session: 0 sessions to try
1779957904.702900 cmd_find_current_client: no target, return (nil)
1779957904.702909 cmd_find_best_session: 0 sessions to try
1779957904.702918 cmd_find_current_client: no target, return (nil)
1779957904.702925 cmd_find_best_session: 0 sessions to try
1779957904.702936 cmd_find_best_session: 0 sessions to try
1779957904.702944 key_bindings_add: 0x20000010e26e C-Up = resize-pane -U
1779957904.702951 cmd_find_best_session: 0 sessions to try
1779957904.702960 cmdq_next <global>: [bind-key/0x7edda16ac600] (0), flags 0
1779957904.702968 cmd_find_best_session: 0 sessions to try
1779957904.702974 cmd_find_current_client: no target, return (nil)
1779957904.702980 cmd_find_best_session: 0 sessions to try
1779957904.702986 cmd_find_current_client: no target, return (nil)
1779957904.702996 cmd_find_best_session: 0 sessions to try
1779957904.703004 cmd_find_best_session: 0 sessions to try
1779957904.703012 key_bindings_add: 0x20000010e26f C-Down = resize-pane -D
1779957904.703019 cmd_find_best_session: 0 sessions to try
1779957904.703029 cmdq_next <global>: [bind-key/0x7edda16ac700] (0), flags 0
1779957904.703039 cmd_find_best_session: 0 sessions to try
1779957904.703046 cmd_find_current_client: no target, return (nil)
1779957904.703056 cmd_find_best_session: 0 sessions to try
1779957904.703062 cmd_find_current_client: no target, return (nil)
1779957904.703068 cmd_find_best_session: 0 sessions to try
1779957904.703078 cmd_find_best_session: 0 sessions to try
1779957904.703087 key_bindings_add: 0x20000010e270 C-Left = resize-pane -L
1779957904.703097 cmd_find_best_session: 0 sessions to try
1779957904.703103 cmdq_next <global>: [bind-key/0x7edda16ac800] (0), flags 0
1779957904.703114 cmd_find_best_session: 0 sessions to try
1779957904.703122 cmd_find_current_client: no target, return (nil)
1779957904.703128 cmd_find_best_session: 0 sessions to try
1779957904.703140 cmd_find_current_client: no target, return (nil)
1779957904.703146 cmd_find_best_session: 0 sessions to try
1779957904.703153 cmd_find_best_session: 0 sessions to try
1779957904.703160 key_bindings_add: 0x20000010e271 C-Right = resize-pane -R
1779957904.703169 cmd_find_best_session: 0 sessions to try
1779957904.703176 cmdq_next <global>: [bind-key/0x7edda16ac900] (0), flags 0
1779957904.703185 cmd_find_best_session: 0 sessions to try
1779957904.703193 cmd_find_current_client: no target, return (nil)
1779957904.703198 cmd_find_best_session: 0 sessions to try
1779957904.703205 cmd_find_current_client: no target, return (nil)
1779957904.703211 cmd_find_best_session: 0 sessions to try
1779957904.703222 cmd_find_best_session: 0 sessions to try
1779957904.703261 key_bindings_add: 0x3c < = display-menu -T "#[align=centre]#{window_index}:#{window_name}" -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window }
1779957904.703272 cmd_find_best_session: 0 sessions to try
1779957904.703282 cmdq_next <global>: [bind-key/0x7edda16aca00] (0), flags 0
1779957904.703288 cmd_find_best_session: 0 sessions to try
1779957904.703295 cmd_find_current_client: no target, return (nil)
1779957904.703305 cmd_find_best_session: 0 sessions to try
1779957904.703312 cmd_find_current_client: no target, return (nil)
1779957904.703318 cmd_find_best_session: 0 sessions to try
1779957904.703329 cmd_find_best_session: 0 sessions to try
1779957904.703402 key_bindings_add: 0x3e > = display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -x P -y P "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z }
1779957904.703413 cmd_find_best_session: 0 sessions to try
1779957904.703423 cmdq_next <global>: [bind-key/0x7edda16acb00] (0), flags 0
1779957904.703430 cmd_find_best_session: 0 sessions to try
1779957904.703436 cmd_find_current_client: no target, return (nil)
1779957904.703443 cmd_find_best_session: 0 sessions to try
1779957904.703452 cmd_find_current_client: no target, return (nil)
1779957904.703458 cmd_find_best_session: 0 sessions to try
1779957904.703465 cmd_find_best_session: 0 sessions to try
1779957904.703474 key_bindings_add: 0x10e011 MouseDown1Pane = select-pane -t = ; send-keys -M
1779957904.703483 cmd_find_best_session: 0 sessions to try
1779957904.703489 cmdq_next <global>: [bind-key/0x7edda16acc00] (0), flags 0
1779957904.703500 cmd_find_best_session: 0 sessions to try
1779957904.703507 cmd_find_current_client: no target, return (nil)
1779957904.703516 cmd_find_best_session: 0 sessions to try
1779957904.703526 cmd_find_current_client: no target, return (nil)
1779957904.703541 cmd_find_best_session: 0 sessions to try
1779957904.703548 cmd_find_best_session: 0 sessions to try
1779957904.703564 key_bindings_add: 0x10e0b3 MouseDrag1Pane = if-shell -F "#{||:#{alternate_on},#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -M }
1779957904.703574 cmd_find_best_session: 0 sessions to try
1779957904.703582 cmdq_next <global>: [bind-key/0x7edda16acd00] (0), flags 0
1779957904.703588 cmd_find_best_session: 0 sessions to try
1779957904.703600 cmd_find_current_client: no target, return (nil)
1779957904.703608 cmd_find_best_session: 0 sessions to try
1779957904.703615 cmd_find_current_client: no target, return (nil)
1779957904.703622 cmd_find_best_session: 0 sessions to try
1779957904.703628 cmd_find_best_session: 0 sessions to try
1779957904.703641 key_bindings_add: 0x10e155 WheelUpPane = if-shell -F "#{||:#{alternate_on},#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -e }
1779957904.703651 cmd_find_best_session: 0 sessions to try
1779957904.703658 cmdq_next <global>: [bind-key/0x7edda16ace00] (0), flags 0
1779957904.703665 cmd_find_best_session: 0 sessions to try
1779957904.703677 cmd_find_current_client: no target, return (nil)
1779957904.703685 cmd_find_best_session: 0 sessions to try
1779957904.703692 cmd_find_current_client: no target, return (nil)
1779957904.703702 cmd_find_best_session: 0 sessions to try
1779957904.703711 cmd_find_best_session: 0 sessions to try
1779957904.703722 key_bindings_add: 0x10e01a MouseDown2Pane = select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { paste-buffer -p }
1779957904.703731 cmd_find_best_session: 0 sessions to try
1779957904.703737 cmdq_next <global>: [bind-key/0x7edda16acf00] (0), flags 0
1779957904.703743 cmd_find_best_session: 0 sessions to try
1779957904.703749 cmd_find_current_client: no target, return (nil)
1779957904.703760 cmd_find_best_session: 0 sessions to try
1779957904.703768 cmd_find_current_client: no target, return (nil)
1779957904.703774 cmd_find_best_session: 0 sessions to try
1779957904.703784 cmd_find_best_session: 0 sessions to try
1779957904.703803 key_bindings_add: 0x10e1b8 DoubleClick1Pane = select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -H ; send-keys -X select-word ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel }
1779957904.703812 cmd_find_best_session: 0 sessions to try
1779957904.703818 cmdq_next <global>: [bind-key/0x7edda1640100] (0), flags 0
1779957904.703825 cmd_find_best_session: 0 sessions to try
1779957904.703836 cmd_find_current_client: no target, return (nil)
1779957904.703843 cmd_find_best_session: 0 sessions to try
1779957904.703853 cmd_find_current_client: no target, return (nil)
1779957904.703860 cmd_find_best_session: 0 sessions to try
1779957904.703869 cmd_find_best_session: 0 sessions to try
1779957904.703889 key_bindings_add: 0x10e209 TripleClick1Pane = select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -H ; send-keys -X select-line ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel }
1779957904.703897 cmd_find_best_session: 0 sessions to try
1779957904.703907 cmdq_next <global>: [bind-key/0x7edda1640200] (0), flags 0
1779957904.703919 cmd_find_best_session: 0 sessions to try
1779957904.703927 cmd_find_current_client: no target, return (nil)
1779957904.703937 cmd_find_best_session: 0 sessions to try
1779957904.703943 cmd_find_current_client: no target, return (nil)
1779957904.703950 cmd_find_best_session: 0 sessions to try
1779957904.703959 cmd_find_best_session: 0 sessions to try
1779957904.703970 key_bindings_add: 0x10e0bb MouseDrag1Border = resize-pane -M
1779957904.703978 cmd_find_best_session: 0 sessions to try
1779957904.703984 cmdq_next <global>: [bind-key/0x7edda1640000] (0), flags 0
1779957904.703997 cmd_find_best_session: 0 sessions to try
1779957904.704008 cmd_find_current_client: no target, return (nil)
1779957904.704014 cmd_find_best_session: 0 sessions to try
1779957904.704020 cmd_find_current_client: no target, return (nil)
1779957904.704031 cmd_find_best_session: 0 sessions to try
1779957904.704037 cmd_find_best_session: 0 sessions to try
1779957904.704049 key_bindings_add: 0x10e012 MouseDown1Status = switch-client -t =
1779957904.704057 cmd_find_best_session: 0 sessions to try
1779957904.704064 cmdq_next <global>: [bind-key/0x7edda1640300] (0), flags 0
1779957904.704071 cmd_find_best_session: 0 sessions to try
1779957904.704077 cmd_find_current_client: no target, return (nil)
1779957904.704084 cmd_find_best_session: 0 sessions to try
1779957904.704094 cmd_find_current_client: no target, return (nil)
1779957904.704101 cmd_find_best_session: 0 sessions to try
1779957904.704110 cmd_find_best_session: 0 sessions to try
1779957904.704119 key_bindings_add: 0x10e15f WheelDownStatus = next-window
1779957904.704127 cmd_find_best_session: 0 sessions to try
1779957904.704133 cmdq_next <global>: [bind-key/0x7edda1640400] (0), flags 0
1779957904.704139 cmd_find_best_session: 0 sessions to try
1779957904.704144 cmd_find_current_client: no target, return (nil)
1779957904.704153 cmd_find_best_session: 0 sessions to try
1779957904.704164 cmd_find_current_client: no target, return (nil)
1779957904.704173 cmd_find_best_session: 0 sessions to try
1779957904.704181 cmd_find_best_session: 0 sessions to try
1779957904.704189 key_bindings_add: 0x10e156 WheelUpStatus = previous-window
1779957904.704196 cmd_find_best_session: 0 sessions to try
1779957904.704206 cmdq_next <global>: [bind-key/0x7edda1640500] (0), flags 0
1779957904.704214 cmd_find_best_session: 0 sessions to try
1779957904.704220 cmd_find_current_client: no target, return (nil)
1779957904.704226 cmd_find_best_session: 0 sessions to try
1779957904.704233 cmd_find_current_client: no target, return (nil)
1779957904.704243 cmd_find_best_session: 0 sessions to try
1779957904.704260 cmd_find_best_session: 0 sessions to try
1779957904.704287 key_bindings_add: 0x10e025 MouseDown3StatusLeft = display-menu -T "#[align=centre]#{session_name}" -t = -x M -y W Next n { switch-client -n } Previous p { switch-client -p } '' Renumber N { move-window -r } Rename n { command-prompt -I "#S" { rename-session "%%" } } '' "New Session" s { new-session } "New Window" w { new-window }
1779957904.704297 cmd_find_best_session: 0 sessions to try
1779957904.704303 cmdq_next <global>: [bind-key/0x7edda1640600] (0), flags 0
1779957904.704309 cmd_find_best_session: 0 sessions to try
1779957904.704316 cmd_find_current_client: no target, return (nil)
1779957904.704332 cmd_find_best_session: 0 sessions to try
1779957904.704344 cmd_find_current_client: no target, return (nil)
